X,Y
25072,41840
25840,41840
27120,41840
27376,41840
28144,41840
28400,41840
29680,41840
31216,41840
32496,41840
32752,41840
34032,41840
34800,41840
36080,41840
46320,41840
46576,41840
46832,41840
47088,41840
47600,41840
48112,41840
48880,41840
49392,41840
49904,41840
50672,41840
51440,41840
52720,41840
53488,41840
55024,41840
55792,41840
56304,41840
58608,41840
59888,41840
62192,41840
65008,41840
66544,41840
67824,41840
71920,41840
73712,41840
74992,41840
77808,41840
78576,41840
79856,41840
80112,41840
81136,41840
82416,41840
85232,41840
86000,41840
87024,41840
87792,41840
88048,41840
3824,42096
6896,42096
7408,42096
8432,42096
13808,42096
15344,42096
17904,42096
18928,42096
19952,42096
20976,42096
21232,42096
27376,42096
27888,42096
29424,42096
30960,42096
31472,42096
32496,42096
33008,42096
33776,42096
34288,42096
34544,42096
35056,42096
43248,42096
43760,42096
44272,42096
46320,42096
46576,42096
47088,42096
47344,42096
47600,42096
48112,42096
49136,42096
50160,42096
50672,42096
51184,42096
51952,42096
52208,42096
54768,42096
55536,42096
59632,42096
61168,42096
63984,42096
67056,42096
72944,42096
73456,42096
74224,42096
75760,42096
76784,42096
78064,42096
79088,42096
79344,42096
80368,42096
81904,42096
82416,42096
84720,42096
87024,42096
87792,42096
88560,42096
88816,42096
89072,42096
7664,42352
8944,42352
12272,42352
16112,42352
16880,42352
18416,42352
19184,42352
20208,42352
24560,42352
27888,42352
28400,42352
28656,42352
33264,42352
33776,42352
35056,42352
35312,42352
35568,42352
35824,42352
36080,42352
37104,42352
37360,42352
46576,42352
47088,42352
47600,42352
47856,42352
48112,42352
48368,42352
48624,42352
48880,42352
50160,42352
50672,42352
51440,42352
53488,42352
53744,42352
54256,42352
55024,42352
56304,42352
56816,42352
58608,42352
62192,42352
65008,42352
68080,42352
69616,42352
74480,42352
75504,42352
76272,42352
77296,42352
79856,42352
80624,42352
83696,42352
84208,42352
86000,42352
87536,42352
89584,42352
4848,42608
5872,42608
7408,42608
10480,42608
11504,42608
17904,42608
22000,42608
22768,42608
23536,42608
25328,42608
28144,42608
30192,42608
34032,42608
36848,42608
42736,42608
43760,42608
44272,42608
44528,42608
45040,42608
46064,42608
47856,42608
48624,42608
49136,42608
49392,42608
50672,42608
50928,42608
51184,42608
51440,42608
53488,42608
55536,42608
55792,42608
56048,42608
57840,42608
58096,42608
60400,42608
63216,42608
66288,42608
67056,42608
68592,42608
69360,42608
70384,42608
71408,42608
72176,42608
74992,42608
75504,42608
76272,42608
76528,42608
78832,42608
79344,42608
82160,42608
82928,42608
88048,42608
88560,42608
89072,42608
4080,42864
6640,42864
7408,42864
7664,42864
7920,42864
8688,42864
13808,42864
14576,42864
15856,42864
17136,42864
18416,42864
19184,42864
20976,42864
26352,42864
27376,42864
31216,42864
33008,42864
33776,42864
34544,42864
35312,42864
36848,42864
37360,42864
43504,42864
44272,42864
45296,42864
46832,42864
47600,42864
47856,42864
48112,42864
48368,42864
48880,42864
49392,42864
49648,42864
50416,42864
50928,42864
51184,42864
51696,42864
54256,42864
55280,42864
59632,42864
72944,42864
73200,42864
74224,42864
76272,42864
78064,42864
79344,42864
79856,42864
82160,42864
84976,42864
85744,42864
87024,42864
88048,42864
88816,42864
8176,43120
8432,43120
9200,43120
12528,43120
15600,43120
18672,43120
24560,43120
28912,43120
33776,43120
35312,43120
35824,43120
36336,43120
37872,43120
41712,43120
42480,43120
42992,43120
46064,43120
47088,43120
47600,43120
47856,43120
48112,43120
49904,43120
51440,43120
51696,43120
52208,43120
52464,43120
53232,43120
54768,43120
55792,43120
58608,43120
60144,43120
62192,43120
63472,43120
65264,43120
65776,43120
72176,43120
73712,43120
75504,43120
75760,43120
76272,43120
79344,43120
84208,43120
88816,43120
5872,43376
7408,43376
9968,43376
14832,43376
16880,43376
17904,43376
21744,43376
22000,43376
28144,43376
29680,43376
30448,43376
32752,43376
34032,43376
35568,43376
35824,43376
36336,43376
37872,43376
41968,43376
42992,43376
43248,43376
43504,43376
44016,43376
44272,43376
44528,43376
44784,43376
45040,43376
45552,43376
46832,43376
47088,43376
47856,43376
48112,43376
48368,43376
48880,43376
52720,43376
53488,43376
55024,43376
56560,43376
58352,43376
58864,43376
63216,43376
64240,43376
66288,43376
69104,43376
71664,43376
72944,43376
73456,43376
74736,43376
75248,43376
77296,43376
78832,43376
79344,43376
79856,43376
80624,43376
81392,43376
82160,43376
85744,43376
86256,43376
88048,43376
88560,43376
11760,43632
14320,43632
17648,43632
19440,43632
20464,43632
22512,43632
22768,43632
27376,43632
31472,43632
33520,43632
34544,43632
35568,43632
35824,43632
36336,43632
37872,43632
38640,43632
38896,43632
39408,43632
40176,43632
42224,43632
42992,43632
43760,43632
44784,43632
47600,43632
48368,43632
50672,43632
51440,43632
52208,43632
52464,43632
54000,43632
56048,43632
59888,43632
60912,43632
63472,43632
68336,43632
70128,43632
72176,43632
73200,43632
75248,43632
76528,43632
77296,43632
78064,43632
78576,43632
78832,43632
81648,43632
82416,43632
84976,43632
86768,43632
88816,43632
8688,43888
8944,43888
13552,43888
14832,43888
16880,43888
18672,43888
22256,43888
22768,43888
23280,43888
23536,43888
24560,43888
25584,43888
26352,43888
28912,43888
32496,43888
33520,43888
33776,43888
35568,43888
35824,43888
36080,43888
37360,43888
39408,43888
40944,43888
43504,43888
46064,43888
46576,43888
46832,43888
47088,43888
49648,43888
49904,43888
51696,43888
52464,43888
52720,43888
52976,43888
53232,43888
54768,43888
59120,43888
62448,43888
65264,43888
65520,43888
67312,43888
70896,43888
71920,43888
75248,43888
79856,43888
83440,43888
84208,43888
85488,43888
6128,44144
6896,44144
7920,44144
15856,44144
19696,44144
21744,44144
22512,44144
28144,44144
34288,44144
34544,44144
34800,44144
35312,44144
38128,44144
38896,44144
39152,44144
40432,44144
42224,44144
42736,44144
42992,44144
44016,44144
44784,44144
45552,44144
46576,44144
47600,44144
47856,44144
48624,44144
49136,44144
49392,44144
51696,44144
51952,44144
52208,44144
52720,44144
52976,44144
53488,44144
56560,44144
60912,44144
61680,44144
64752,44144
65008,44144
66032,44144
67824,44144
69104,44144
71920,44144
72176,44144
72432,44144
74224,44144
75248,44144
75504,44144
76272,44144
78832,44144
79344,44144
80880,44144
82160,44144
85744,44144
86256,44144
87792,44144
9712,44400
9968,44400
10736,44400
14064,44400
20464,44400
20976,44400
27120,44400
30960,44400
31728,44400
33264,44400
36080,44400
37104,44400
37872,44400
38128,44400
38896,44400
39408,44400
40432,44400
41456,44400
41968,44400
42224,44400
43760,44400
44272,44400
44784,44400
45296,44400
45552,44400
45808,44400
46832,44400
47344,44400
48368,44400
48880,44400
49648,44400
50416,44400
51440,44400
51952,44400
53488,44400
53744,44400
54000,44400
59888,44400
60400,44400
64240,44400
67568,44400
70128,44400
73200,44400
77040,44400
77808,44400
78576,44400
79600,44400
79856,44400
81648,44400
82416,44400
84976,44400
86512,44400
9712,44656
11504,44656
12528,44656
13296,44656
14832,44656
16112,44656
16880,44656
19184,44656
19440,44656
19696,44656
23024,44656
23280,44656
24048,44656
24816,44656
26096,44656
29168,44656
30448,44656
34544,44656
37104,44656
37616,44656
38128,44656
38384,44656
39408,44656
39664,44656
40176,44656
40944,44656
42736,44656
42992,44656
43248,44656
43504,44656
43760,44656
44528,44656
45808,44656
46320,44656
46576,44656
47344,44656
48112,44656
48368,44656
49136,44656
49904,44656
50416,44656
51696,44656
51952,44656
52208,44656
52720,44656
53232,44656
53744,44656
55536,44656
55792,44656
58608,44656
59632,44656
59888,44656
61168,44656
62960,44656
66800,44656
67824,44656
72432,44656
82672,44656
84208,44656
85232,44656
86768,44656
6128,44912
10480,44912
11248,44912
13296,44912
17904,44912
19440,44912
22256,44912
29936,44912
32496,44912
35312,44912
36080,44912
36336,44912
38128,44912
38896,44912
39664,44912
40944,44912
41200,44912
41968,44912
42224,44912
42992,44912
43248,44912
44016,44912
44272,44912
45040,44912
47088,44912
47344,44912
48880,44912
49904,44912
51952,44912
52208,44912
52464,44912
52720,44912
54000,44912
54768,44912
61168,44912
61936,44912
65776,44912
70128,44912
70640,44912
72432,44912
73968,44912
74736,44912
75504,44912
76272,44912
82672,44912
83440,44912
84464,44912
84976,44912
85232,44912
85488,44912
86256,44912
5872,45168
6896,45168
7664,45168
8432,45168
9200,45168
12528,45168
13296,45168
13552,45168
19696,45168
20464,45168
20720,45168
27888,45168
31216,45168
33008,45168
33264,45168
33520,45168
34288,45168
34544,45168
35824,45168
37104,45168
37360,45168
38128,45168
38384,45168
39152,45168
39664,45168
40176,45168
40432,45168
40944,45168
41456,45168
41712,45168
41968,45168
42224,45168
42480,45168
44784,45168
45040,45168
45552,45168
45808,45168
46320,45168
47344,45168
51696,45168
51952,45168
53232,45168
53744,45168
56560,45168
59120,45168
59888,45168
60144,45168
64240,45168
70640,45168
70896,45168
71664,45168
72176,45168
73200,45168
76272,45168
78576,45168
78832,45168
79088,45168
79600,45168
80368,45168
81136,45168
82672,45168
85488,45168
85744,45168
9456,45424
9968,45424
10992,45424
14064,45424
16624,45424
18672,45424
21488,45424
23792,45424
24560,45424
26352,45424
27120,45424
28656,45424
31728,45424
33520,45424
34032,45424
35056,45424
36848,45424
37360,45424
38640,45424
39152,45424
39664,45424
40688,45424
41712,45424
41968,45424
42480,45424
42992,45424
43504,45424
43760,45424
44784,45424
45040,45424
46832,45424
48368,45424
49136,45424
51696,45424
51952,45424
52720,45424
52976,45424
53488,45424
54000,45424
54256,45424
56048,45424
59632,45424
60656,45424
63216,45424
64752,45424
65008,45424
66800,45424
68592,45424
69360,45424
74736,45424
77808,45424
81904,45424
84720,45424
86256,45424
12016,45680
14064,45680
14832,45680
15600,45680
19696,45680
19952,45680
22512,45680
29424,45680
30192,45680
32752,45680
34800,45680
35824,45680
36336,45680
36848,45680
37616,45680
38128,45680
38384,45680
38896,45680
39152,45680
39408,45680
40432,45680
41712,45680
42480,45680
43504,45680
43760,45680
44528,45680
45552,45680
45808,45680
46064,45680
46576,45680
47344,45680
47856,45680
48624,45680
49392,45680
50928,45680
51952,45680
52720,45680
53232,45680
54768,45680
55280,45680
56560,45680
60656,45680
60912,45680
61424,45680
61936,45680
62192,45680
69872,45680
70384,45680
70896,45680
73968,45680
74224,45680
74736,45680
75504,45680
83696,45680
84720,45680
85744,45680
6896,45936
7664,45936
25328,45936
31216,45936
31984,45936
35056,45936
35312,45936
35824,45936
36080,45936
36336,45936
37104,45936
37616,45936
38640,45936
38896,45936
39664,45936
40688,45936
41456,45936
41968,45936
42224,45936
42480,45936
42992,45936
43760,45936
44272,45936
45040,45936
45296,45936
46576,45936
48880,45936
50160,45936
50416,45936
52208,45936
52464,45936
52976,45936
53488,45936
54256,45936
55024,45936
58608,45936
58864,45936
62704,45936
63728,45936
65776,45936
67568,45936
70896,45936
71920,45936
72688,45936
74736,45936
76272,45936
77040,45936
79344,45936
79600,45936
80112,45936
82928,45936
8688,46192
10480,46192
11248,46192
12784,46192
16368,46192
17136,46192
19184,46192
19696,46192
20208,46192
27120,46192
29168,46192
34544,46192
35312,46192
36080,46192
36336,46192
37104,46192
37872,46192
38128,46192
38896,46192
39152,46192
39408,46192
40176,46192
40432,46192
41200,46192
41712,46192
41968,46192
42224,46192
42992,46192
43504,46192
44272,46192
45552,46192
46832,46192
47088,46192
47600,46192
48880,46192
49136,46192
50928,46192
52976,46192
54512,46192
56048,46192
59632,46192
61680,46192
62960,46192
64240,46192
65008,46192
66800,46192
68336,46192
69104,46192
70128,46192
70640,46192
70896,46192
71152,46192
71408,46192
73968,46192
75760,46192
76016,46192
76272,46192
78064,46192
79088,46192
79344,46192
80880,46192
81904,46192
83696,46192
86000,46192
15344,46448
23280,46448
24304,46448
29424,46448
33264,46448
34032,46448
38128,46448
38640,46448
38896,46448
40176,46448
40432,46448
40944,46448
41200,46448
41968,46448
42224,46448
42992,46448
44016,46448
44784,46448
46576,46448
47088,46448
47344,46448
48112,46448
48368,46448
49392,46448
49648,46448
50416,46448
51440,46448
51696,46448
52976,46448
53232,46448
53488,46448
54256,46448
55024,46448
55536,46448
59632,46448
60144,46448
61424,46448
62960,46448
64752,46448
69104,46448
69872,46448
70128,46448
70384,46448
71408,46448
72432,46448
75504,46448
76016,46448
76272,46448
86000,46448
7152,46704
7920,46704
9456,46704
13808,46704
18160,46704
20464,46704
20976,46704
21744,46704
22512,46704
30448,46704
34800,46704
36080,46704
37104,46704
37616,46704
38384,46704
39408,46704
40176,46704
40432,46704
41456,46704
41968,46704
43248,46704
44528,46704
46832,46704
47344,46704
47600,46704
48112,46704
50416,46704
51184,46704
51696,46704
51952,46704
52208,46704
52720,46704
53232,46704
54000,46704
54256,46704
55792,46704
56816,46704
58608,46704
58864,46704
60400,46704
62448,46704
63216,46704
66288,46704
69104,46704
69360,46704
71408,46704
71920,46704
74736,46704
76016,46704
76528,46704
77296,46704
79856,46704
80368,46704
82160,46704
82928,46704
84976,46704
85232,46704
9712,46960
13040,46960
14576,46960
16624,46960
19184,46960
25840,46960
27376,46960
28400,46960
30448,46960
31728,46960
36848,46960
37616,46960
38128,46960
39152,46960
40688,46960
42224,46960
42992,46960
43504,46960
43760,46960
44272,46960
45040,46960
47088,46960
47344,46960
48624,46960
49392,46960
50160,46960
50672,46960
53232,46960
54000,46960
54512,46960
55280,46960
60144,46960
61424,46960
63216,46960
63728,46960
65520,46960
66544,46960
66800,46960
67568,46960
70896,46960
71152,46960
71920,46960
72688,46960
72944,46960
73456,46960
73712,46960
76272,46960
76528,46960
80624,46960
81136,46960
83952,46960
85488,46960
8688,47216
9712,47216
10736,47216
11760,47216
15344,47216
17392,47216
20720,47216
24048,47216
26608,47216
37872,47216
38640,47216
39152,47216
40176,47216
41456,47216
42480,47216
43248,47216
44016,47216
44272,47216
44528,47216
44784,47216
46832,47216
47088,47216
48112,47216
50672,47216
51184,47216
52720,47216
53232,47216
53488,47216
53744,47216
54000,47216
54256,47216
54512,47216
55536,47216
55792,47216
56816,47216
59632,47216
59888,47216
60400,47216
64752,47216
66544,47216
68336,47216
69104,47216
70384,47216
70896,47216
71152,47216
73200,47216
75504,47216
76272,47216
76528,47216
78320,47216
80112,47216
80880,47216
81392,47216
84464,47216
7408,47472
9456,47472
11248,47472
21488,47472
22512,47472
25072,47472
33008,47472
33776,47472
36848,47472
38384,47472
39920,47472
40688,47472
44528,47472
44784,47472
45552,47472
47600,47472
48112,47472
48880,47472
49392,47472
50928,47472
51696,47472
52208,47472
53744,47472
54512,47472
54768,47472
55280,47472
55792,47472
56304,47472
58864,47472
60144,47472
62192,47472
62960,47472
68592,47472
68848,47472
69616,47472
70128,47472
74736,47472
76528,47472
78576,47472
79088,47472
82416,47472
83952,47472
84464,47472
84720,47472
8176,47728
8432,47728
8688,47728
12528,47728
13808,47728
14576,47728
18672,47728
25840,47728
27888,47728
28912,47728
35312,47728
37616,47728
38384,47728
44016,47728
44784,47728
47344,47728
47856,47728
50160,47728
52208,47728
52464,47728
52976,47728
53488,47728
53744,47728
54000,47728
54256,47728
54512,47728
54768,47728
55792,47728
56816,47728
60400,47728
60656,47728
60912,47728
63472,47728
72176,47728
72944,47728
73200,47728
77040,47728
77808,47728
80368,47728
80624,47728
80880,47728
81136,47728
81392,47728
82416,47728
83184,47728
83952,47728
84208,47728
84464,47728
8432,47984
9200,47984
9968,47984
10736,47984
17648,47984
20720,47984
20976,47984
21488,47984
23792,47984
26608,47984
30192,47984
31216,47984
32240,47984
34544,47984
36080,47984
36848,47984
37360,47984
37872,47984
38896,47984
42992,47984
45296,47984
46832,47984
47344,47984
48624,47984
49136,47984
49904,47984
50928,47984
51440,47984
52464,47984
53232,47984
53488,47984
53744,47984
54000,47984
54256,47984
54512,47984
55024,47984
55280,47984
55536,47984
56048,47984
59376,47984
61168,47984
61424,47984
61680,47984
64752,47984
66288,47984
67056,47984
75504,47984
77040,47984
78320,47984
78832,47984
79344,47984
79856,47984
80624,47984
81648,47984
83696,47984
9712,48240
15856,48240
16880,48240
19952,48240
20976,48240
23024,48240
35824,48240
36080,48240
37360,48240
38128,48240
40176,48240
41200,48240
42224,48240
45808,48240
46064,48240
50160,48240
51184,48240
51952,48240
52208,48240
52464,48240
54000,48240
55024,48240
55536,48240
57072,48240
58864,48240
62704,48240
63728,48240
64752,48240
65008,48240
66032,48240
67824,48240
68336,48240
69360,48240
70128,48240
70640,48240
71408,48240
72944,48240
73968,48240
76272,48240
78064,48240
82160,48240
83696,48240
7408,48496
11504,48496
12272,48496
15088,48496
18672,48496
19440,48496
21232,48496
22256,48496
24560,48496
25328,48496
27120,48496
28656,48496
34288,48496
37872,48496
45296,48496
45552,48496
45808,48496
47344,48496
48368,48496
50672,48496
51696,48496
52208,48496
52720,48496
52976,48496
53232,48496
53744,48496
54256,48496
54512,48496
55792,48496
58864,48496
60912,48496
61424,48496
63216,48496
63472,48496
63728,48496
70384,48496
72432,48496
72944,48496
74736,48496
76784,48496
77552,48496
79856,48496
82160,48496
7408,48752
8432,48752
9712,48752
18160,48752
19696,48752
30192,48752
30960,48752
34544,48752
35056,48752
36592,48752
38896,48752
43248,48752
44272,48752
46064,48752
46576,48752
47088,48752
47856,48752
48112,48752
48368,48752
48880,48752
49392,48752
50160,48752
50928,48752
51184,48752
51696,48752
52720,48752
53232,48752
54000,48752
54768,48752
55536,48752
56560,48752
60656,48752
61680,48752
62960,48752
63728,48752
65264,48752
66800,48752
69104,48752
69616,48752
72432,48752
72944,48752
76784,48752
81136,48752
81904,48752
14064,49008
14832,49008
16112,49008
20464,49008
26864,49008
29424,49008
32496,49008
33264,49008
34288,49008
35824,49008
36080,49008
37872,49008
38128,49008
39664,49008
40688,49008
41968,49008
47600,49008
48368,49008
50160,49008
52720,49008
52976,49008
53232,49008
53744,49008
56304,49008
61424,49008
63216,49008
63728,49008
63984,49008
64496,49008
68080,49008
70640,49008
71408,49008
72176,49008
72688,49008
73712,49008
76016,49008
78832,49008
82672,49008
10736,49264
11504,49264
19184,49264
19952,49264
21744,49264
22512,49264
23792,49264
25840,49264
27632,49264
28656,49264
37360,49264
45296,49264
46320,49264
46832,49264
47344,49264
47856,49264
48368,49264
48880,49264
50416,49264
51184,49264
51952,49264
52208,49264
52464,49264
52720,49264
52976,49264
54768,49264
55024,49264
57072,49264
59632,49264
60400,49264
60656,49264
61680,49264
63216,49264
72688,49264
72944,49264
73456,49264
74480,49264
79856,49264
9712,49520
12528,49520
14832,49520
18160,49520
24816,49520
30448,49520
30704,49520
35056,49520
35312,49520
35824,49520
36336,49520
43504,49520
44272,49520
46320,49520
46832,49520
47344,49520
48368,49520
48624,49520
49648,49520
50672,49520
50928,49520
51184,49520
51952,49520
52720,49520
53232,49520
54000,49520
54256,49520
54512,49520
55280,49520
55536,49520
56816,49520
59120,49520
61680,49520
62704,49520
65264,49520
66032,49520
67056,49520
69872,49520
72688,49520
73200,49520
75248,49520
76784,49520
78064,49520
80880,49520
8432,49776
11248,49776
13552,49776
16368,49776
17392,49776
25840,49776
26864,49776
29424,49776
33008,49776
34544,49776
35312,49776
36080,49776
38896,49776
40432,49776
46832,49776
47088,49776
47344,49776
47600,49776
47856,49776
48112,49776
48368,49776
48880,49776
50928,49776
51440,49776
52464,49776
52720,49776
53744,49776
54256,49776
56560,49776
60400,49776
60656,49776
60912,49776
61168,49776
64496,49776
68592,49776
70640,49776
71408,49776
72688,49776
73712,49776
74224,49776
74992,49776
75248,49776
76016,49776
10992,50032
11248,50032
12016,50032
18928,50032
19696,50032
20720,50032
21232,50032
22256,50032
23280,50032
27888,50032
28656,50032
30960,50032
32240,50032
36592,50032
36848,50032
37616,50032
42480,50032
45808,50032
46576,50032
46832,50032
47344,50032
48368,50032
48624,50032
49136,50032
49648,50032
51440,50032
52208,50032
52464,50032
55280,50032
55536,50032
56048,50032
56304,50032
57072,50032
57328,50032
59120,50032
60144,50032
61424,50032
62448,50032
69360,50032
69616,50032
72176,50032
72944,50032
75248,50032
81392,50032
8944,50288
11248,50288
12784,50288
14832,50288
21488,50288
23024,50288
26608,50288
30192,50288
34544,50288
35312,50288
36848,50288
39664,50288
43248,50288
47088,50288
47344,50288
48624,50288
49136,50288
50416,50288
51184,50288
51952,50288
52464,50288
52720,50288
53488,50288
55536,50288
60400,50288
66032,50288
72176,50288
76784,50288
77808,50288
79088,50288
79856,50288
80624,50288
12016,50544
13552,50544
16112,50544
16880,50544
17904,50544
20464,50544
24304,50544
29424,50544
34032,50544
34288,50544
35056,50544
35824,50544
36336,50544
40944,50544
41712,50544
44784,50544
47344,50544
48112,50544
48368,50544
50672,50544
51952,50544
52208,50544
52464,50544
53232,50544
53488,50544
53744,50544
54256,50544
54768,50544
55024,50544
56560,50544
56816,50544
59120,50544
60656,50544
61168,50544
63728,50544
64752,50544
66800,50544
68592,50544
71152,50544
73968,50544
76016,50544
76784,50544
78064,50544
78320,50544
78832,50544
10224,50800
10992,50800
22256,50800
23536,50800
26096,50800
27376,50800
28144,50800
31984,50800
32752,50800
38896,50800
45808,50800
47600,50800
48368,50800
49648,50800
50672,50800
51184,50800
51696,50800
52208,50800
53232,50800
53488,50800
53744,50800
54000,50800
54512,50800
56048,50800
56304,50800
62704,50800
67824,50800
69104,50800
69616,50800
70384,50800
71920,50800
72176,50800
72688,50800
72944,50800
74992,50800
75760,50800
78832,50800
9456,51056
12784,51056
30448,51056
37360,51056
39664,51056
44016,51056
47600,51056
48112,51056
49136,51056
50160,51056
50672,51056
51440,51056
52464,51056
53232,51056
53744,51056
54256,51056
54512,51056
55280,51056
59632,51056
59888,51056
61936,51056
63728,51056
77552,51056
78064,51056
78832,51056
79856,51056
14320,51312
15088,51312
19440,51312
21232,51312
24560,51312
25328,51312
31216,51312
34800,51312
36336,51312
41968,51312
46576,51312
48368,51312
48880,51312
49648,51312
50160,51312
52464,51312
52976,51312
53744,51312
54000,51312
55536,51312
55792,51312
56816,51312
59376,51312
61168,51312
65008,51312
66032,51312
68592,51312
69104,51312
70384,51312
10224,51568
10992,51568
11760,51568
21744,51568
22000,51568
23792,51568
26096,51568
29168,51568
33520,51568
35824,51568
45808,51568
47856,51568
48368,51568
49136,51568
49904,51568
50416,51568
50672,51568
51696,51568
51952,51568
52720,51568
52976,51568
53232,51568
53744,51568
54256,51568
54768,51568
62704,51568
63984,51568
64240,51568
68336,51568
69616,51568
70128,51568
70384,51568
70896,51568
71664,51568
72432,51568
73200,51568
73968,51568
75248,51568
76528,51568
15856,51824
17648,51824
20464,51824
22768,51824
32496,51824
33520,51824
34288,51824
37360,51824
38128,51824
39920,51824
43248,51824
45040,51824
47344,51824
48368,51824
49648,51824
51184,51824
53232,51824
55280,51824
56304,51824
57072,51824
58608,51824
59632,51824
61936,51824
62960,51824
63984,51824
64240,51824
67312,51824
72176,51824
77552,51824
78320,51824
79344,51824
9968,52080
10224,52080
13808,52080
15088,52080
16624,52080
19440,52080
21232,52080
25328,52080
30448,52080
31216,52080
34544,52080
35056,52080
36592,52080
38896,52080
40944,52080
41712,52080
47088,52080
47856,52080
49392,52080
50416,52080
53232,52080
54000,52080
54768,52080
55024,52080
56816,52080
57328,52080
59120,52080
59888,52080
60912,52080
61424,52080
63472,52080
63984,52080
65008,52080
65520,52080
66544,52080
71152,52080
14832,52336
18672,52336
24304,52336
26608,52336
28144,52336
32240,52336
35824,52336
44272,52336
45808,52336
47856,52336
48624,52336
49392,52336
49648,52336
50416,52336
51952,52336
52720,52336
53488,52336
54512,52336
55280,52336
63216,52336
63984,52336
64496,52336
68848,52336
70896,52336
71920,52336
72176,52336
72688,52336
73456,52336
73712,52336
73968,52336
74224,52336
74992,52336
76272,52336
12016,52592
12784,52592
17648,52592
20208,52592
21744,52592
23024,52592
27376,52592
29168,52592
30192,52592
35056,52592
35824,52592
42992,52592
43504,52592
47344,52592
51184,52592
53744,52592
54000,52592
54768,52592
55536,52592
57072,52592
64240,52592
66288,52592
68080,52592
70128,52592
71664,52592
72944,52592
73456,52592
77040,52592
77808,52592
78576,52592
78832,52592
10736,52848
15856,52848
19440,52848
22256,52848
25328,52848
30960,52848
31728,52848
37104,52848
40432,52848
41200,52848
46576,52848
48112,52848
49392,52848
49648,52848
55280,52848
55536,52848
56304,52848
56560,52848
59632,52848
60144,52848
60656,52848
61168,52848
61680,52848
62192,52848
63216,52848
63984,52848
64752,52848
65264,52848
66032,52848
72432,52848
78576,52848
15088,53104
16624,53104
17392,53104
21488,53104
23792,53104
24560,53104
26096,53104
29936,53104
30448,53104
34288,53104
45808,53104
49136,53104
50416,53104
52208,53104
53232,53104
54256,53104
54768,53104
55536,53104
55792,53104
57072,53104
61424,53104
61936,53104
62448,53104
63728,53104
64240,53104
69360,53104
71664,53104
72176,53104
73200,53104
73968,53104
77552,53104
12528,53360
13552,53360
20976,53360
21232,53360
27120,53360
28144,53360
29168,53360
29936,53360
34288,53360
37872,53360
38640,53360
42224,53360
44528,53360
47088,53360
51184,53360
58864,53360
61680,53360
67568,53360
68336,53360
70128,53360
73712,53360
75504,53360
76272,53360
77552,53360
10992,53616
15856,53616
18928,53616
19696,53616
20464,53616
23024,53616
23792,53616
29680,53616
35312,53616
36080,53616
37104,53616
40176,53616
41200,53616
43760,53616
46832,53616
47088,53616
47856,53616
54000,53616
54768,53616
55280,53616
55792,53616
56816,53616
59120,53616
59632,53616
59888,53616
62448,53616
65264,53616
66800,53616
76272,53616
77040,53616
77552,53616
17392,53872
18160,53872
21744,53872
22256,53872
22512,53872
25584,53872
28144,53872
28912,53872
45296,53872
46064,53872
48880,53872
49648,53872
53232,53872
53744,53872
54512,53872
54768,53872
55536,53872
56304,53872
59632,53872
59888,53872
60400,53872
61168,53872
61424,53872
61936,53872
62704,53872
62960,53872
63472,53872
71408,53872
72688,53872
73456,53872
74224,53872
77040,53872
11760,54128
12784,54128
14320,54128
20720,54128
21232,54128
22000,54128
22256,54128
23280,54128
27376,54128
28144,54128
34544,54128
42480,54128
46320,54128
46576,54128
46832,54128
51440,54128
52464,54128
54000,54128
54768,54128
55792,54128
59632,54128
60144,54128
60656,54128
61936,54128
63216,54128
67824,54128
70384,54128
75760,54128
10992,54384
16624,54384
19952,54384
20208,54384
20720,54384
21488,54384
22256,54384
24048,54384
24304,54384
25840,54384
26096,54384
27120,54384
34288,54384
36080,54384
37872,54384
39664,54384
39920,54384
40688,54384
44272,54384
46064,54384
46320,54384
46576,54384
47600,54384
50160,54384
55024,54384
55280,54384
56560,54384
62448,54384
65520,54384
66288,54384
67056,54384
18416,54640
19440,54640
25072,54640
25584,54640
25840,54640
26608,54640
34032,54640
35312,54640
41712,54640
43504,54640
46064,54640
47088,54640
49392,54640
53232,54640
54256,54640
55024,54640
56304,54640
57072,54640
57328,54640
60144,54640
61168,54640
63984,54640
68592,54640
69360,54640
70896,54640
71920,54640
73712,54640
74736,54640
12272,54896
15088,54896
15344,54896
17392,54896
22512,54896
22768,54896
24048,54896
24816,54896
34544,54896
37104,54896
38896,54896
42480,54896
45040,54896
45296,54896
45552,54896
45808,54896
48624,54896
50928,54896
54512,54896
54768,54896
55024,54896
56560,54896
57584,54896
59632,54896
61680,54896
61936,54896
62960,54896
67824,54896
70128,54896
71408,54896
72176,54896
75760,54896
11248,55152
14064,55152
19696,55152
20208,55152
20976,55152
21488,55152
21744,55152
25584,55152
26352,55152
38128,55152
39664,55152
40944,55152
44272,55152
45040,55152
47600,55152
53232,55152
55280,55152
55536,55152
55792,55152
56048,55152
56304,55152
65008,55152
66032,55152
13040,55408
20208,55408
20464,55408
20720,55408
21232,55408
21488,55408
22000,55408
23024,55408
26352,55408
34032,55408
44016,55408
45040,55408
45808,55408
51696,55408
52464,55408
54000,55408
57072,55408
57584,55408
60144,55408
61168,55408
61424,55408
62192,55408
62704,55408
62960,55408
71152,55408
72688,55408
74224,55408
15600,55664
17392,55664
18672,55664
